16,Feyenoord Rotterdam (Miller),PSV Eindhoven (Fasqer),2.30,3.20,3.00,1.35,1.30,1.55,0,1.65,0,2.10,2.5,2.25,1.55,
17,Dynamo Kyiv (Jenko),SC BRAGA (BOBBY),1.12,,,,,5.20,-2.5,2.50,+2.5,1.48,4.5,2.20,1.60,
18,Roma (Unknown),BORUSSIA MONCHENGLADBACH (CARLWHIZZER),1.80,3.70,3.95,1.20,1.23,1.90,-1.5,3.60,+1.5,1.25,2.5,1.55,2.30,+58
19,Minskie zubry,Belarus U17,,,,,,,,,,,,,,
20,Molot-Prikamje,Zauralye,2.40,4.30,2.40,1.55,1.20,1.55,+1.5,1.30,-1.5,3.35,5.5,2.17,1.65,+118
21,MHK Spartak,MHK Krylya Sovetov,2.65,4.50,2.15,1.65,1.18,1.45,+1.5,1.37,-1.5,2.95,5.5,1.98,1.78,+127
22,Buran Voronezh,HK Tambov,3.15,4.50,1.90,1.85,1.18,1.33,+1.5,1.50,-1.5,2.50,5.5,2.00,1.75,+138
23,Kalinin Front,Proletarians of Hockey,5.80,6.50,1.35,3.05,1.10,1.12,+1.5,2.15,-1.5,1.65,7.5,1.80,1.95,+65
24,Hradec Kralove U20,Hc Slavia Praha U20,1.14,9.00,11.50,1.01,1.03,4.90,-2.5,1.63,+2.5,2.15,6.5,2.05,1.68,+108
25,Gurkin (MGN) San Jose Sh.,Zolin (PGM) N-Y Rangers,,,,,,,,,,,,,,
26,Washington (IanJoe),Boston Bruins (Joker),74.00,12.00,1.03,9.00,,,+2.5,1.78,-2.5,1.92,3.5,2.10,1.65,+53
27,Rustavi (d),TSU-Hyundai (d),2.52,,1.46,,,,+4.5,1.83,-4.5,1.87,161.5,1.87,1.83,+8
28,San Antonio Spurs (88fireburn),Memphis Grizzlies (Siegfried),,,,,,,-9.5,1.60,+9.5,2.20,,,,
29,Orlando Magic (bird_033),Portland Trail Blazers (amuralex),10.00,,1.02,,,,+13.5,1.92,-13.5,1.78,119.5,1.90,1.80,+6
30,Sinara,Gazprom-Ygra,,,,,,,,,,,,,,
31,KPRF-2,Orghim NN,2.75,5.30,1.90,1.80,1.12,1.40,0,2.20,0,1.60,5.5,1.67,2.07,+25
32,Romantika (w),Burevestnik (w),1.70,,2.02,,,,-0.5,1.70,+0.5,2.02,87.5,1.85,1.85,+28
33,Japan (JTD),Scotland (Elgy),,,,,,,,,,,,,,
34,Queensland Firebirds (w),NSW Swifts (w),5.50,13.00,1.17,,,,+6.5,1.87,-6.5,1.83,123.5,1.78,1.92,+10
35,Chiba Lotte Marines,Fukuoka SoftBank Hawks,,,,,,,0,1.23,0,3.70,7.5,1.75,1.95,+22
36,Hiroshima Carp,Yokohama Baystars,,,,,,,0,2.65,0,1.42,5.5,1.97,1.73,+20
37,Nippon Ham Fighters,Rakuten Gold. Eagles,,,,,,,-5.5,2.00,+5.5,1.72,12.5,1.77,1.93,+17
38,Orix Buffaloes,Seibu Lions,,,,,,,0,1.27,0,3.40,4.5,1.60,2.20,+22
39,Yakult Swallows,Chunichi Dragons,,,,,,,0,2.05,0,1.68,14.5,1.93,1.77,+23
40,Yomiuri Giants,Hanshin Tigers,,,,,,,0,1.20,0,4.00,4.5,1.75,1.95,+22
41,LG Twins,KIA Tigers,,,,,,,0,1.55,0,2.30,7.5,1.85,1.85,+20
42,Lotte Giants,Doosan Bears,,,,,,,0,3.90,0,1.20,12.5,1.85,1.85,+19
43,NK Dinos,Kiwoom Heroes,,,,,,,0,1.25,0,3.55,8.5,1.80,1.90,+22
44,Samsung Lions,KT Wiz,,,,,,,0,1.88,0,1.82,9.5,1.95,1.75,+20
45,Wyverns,Hanwha Eagles,,,,,,,0,2.60,0,1.45,11.5,1.95,1.75,+22
46,Selectah,FATE,,,,,,,,,,,,,,
47,Team Trust,Neon Esports,,,,,,,,,,,,,,
