47,Al Shabab,Al Tadhamon,1.70,3.95,4.20,1.19,1.20,2.02,-1.5,3.45,+1.5,1.25,2.5,1.55,2.35,+122
48,Al Feiha,Dhamk,2.45,2.30,4.15,1.19,1.55,1.48,-1.5,6.40,+1.5,1.08,1.5,2.65,1.42,+128
49,Al Taawon,Al Nasr Riyadhh,61.00,12.50,1.03,9.00,,,+2.5,1.82,-2.5,1.88,3.5,1.73,2.00,+101
50,Stellenbosch,Cape Town City,1.42,3.40,12.50,,1.27,2.65,-1.5,4.10,+1.5,1.19,1.5,1.58,2.25,+90
51,Belyye Rozy,Ryzhiye Lisy,1.45,4.40,6.00,1.09,1.17,2.55,-1.5,2.10,+1.5,1.65,6.5,1.95,1.75,+20
52,Radomlje (w),Znk Krim (w),2.30,4.50,2.35,1.53,1.16,1.55,-1.5,4.00,+1.5,1.20,3.5,2.05,1.68,+208
53,Nittorps IK (w),Ulricehamns IFK (w),1.02,19.00,64.00,,,10.00,-3.5,1.90,+3.5,1.80,9.5,1.90,1.80,+32
54,Amoyan (EZ1) Atletico M,Katykin (DNK) Roma,1.72,4.40,3.65,1.25,1.17,2.00,-1.5,2.60,+1.5,1.43,3.5,1.85,1.85,+46
55,Liverpool (Olle),PSG (white_boy1927),2.50,2.95,2.95,1.35,1.35,1.47,-1.5,5.70,+1.5,1.11,1.5,1.68,2.05,+74
56,Barcelona (sane4ek8),Real M (FEARGGWP),,,,,,,,,,,,,,
57,Valencia (Chellovekk),Atletico M (Flewless_ph.),,,,,,,,,,,,,,
58,Sevilla (BlackStar98),Barcelona (sane4ek8),2.30,2.85,3.35,1.28,1.37,1.55,-1.5,4.80,+1.5,1.15,2.5,2.35,1.53,+92
59,Lyon (Totti),Bayer L (Nrek),1.09,,,,,6.20,-2.5,1.68,+2.5,2.05,8.5,2.25,1.57,
60,Borussia D (Diablo),Porto (Archi),1.95,4.80,2.80,1.38,1.15,1.75,-1.5,3.00,+1.5,1.35,5.5,2.03,1.70,
61,Ajax (Tigo),Tottenham (Paulo),1.42,6.00,4.70,1.15,1.09,2.65,-1.5,1.90,+1.5,1.80,5.5,2.13,1.64,+2
62,Italy (Critic),ENGLAND (EVER),7.20,1.33,5.20,1.13,3.05,1.06,0,2.17,0,1.62,2.5,2.90,1.35,+4
63,BRAZIL (QUAVO),Belgium (Specialist),1.14,,,,,4.80,-1.5,4.10,+1.5,1.20,5.5,2.20,1.60,+4
64,France (Aventon),Germany (Oolancer),5.90,1.60,3.45,1.25,2.20,1.10,0,2.45,0,1.48,2.5,2.05,1.68,+4
65,Uruguay (Libra),Argentina (Stdm),8.00,1.40,4.20,1.19,2.75,1.05,0,2.60,0,1.45,0.5,2.95,1.35,+8
66,Ak Bars,Metallurg Magnitogorsk,1.02,19.00,62.00,,,11.50,-3.5,2.20,+3.5,1.65,5.5,2.40,1.55,+104
67,Dynamo Molodechno,Mogilev,1.80,2.95,5.30,1.12,1.35,1.90,-1.5,3.25,+1.5,1.30,5.5,1.50,2.40,+106
68,Lida,Belarus U18,,,,,,,-3.5,1.57,+3.5,2.25,6.5,1.50,2.40,+59
69,Vitebsk,Brest,5.60,3.30,1.65,2.10,1.30,1.11,+1.5,1.45,-1.5,2.55,6.5,2.05,1.68,+115
70,Khimik Novopolotsk,Gomel,13.00,5.20,1.23,3.75,1.13,,+1.5,2.03,-1.5,1.70,4.5,1.55,2.30,+130
71,Neman,Lokomotiv Orsha,1.05,10.00,49.00,,1.02,7.80,-2.5,1.88,+2.5,1.82,5.5,1.68,2.05,+103
72,Mlada Boleslav,Hc Litvinov,1.05,,,,,8.00,-1.5,3.70,+1.5,1.23,7.5,2.80,1.38,+6
73,Hc Plzen 1929,Motor Ceske Budejovice,1.25,5.20,11.50,1.01,1.13,3.55,-1.5,1.72,+1.5,2.00,9.5,2.50,1.47,+118
74,Zlin,Zubr Prerov,2.20,2.45,4.50,1.16,1.48,1.60,-1.5,3.65,+1.5,1.25,3.5,1.60,2.20,+127
75,Liberec,Karlovy Vary,1.35,4.60,8.50,1.04,1.16,2.95,-1.5,1.85,+1.5,1.85,3.5,2.03,1.70,+100
76,Kometa Brno,Hradec Kralove,2.70,2.65,2.95,1.35,1.42,1.40,-1.5,5.40,+1.5,1.12,1.5,1.65,2.10,+93
77,Hokki,Karpat,,,,,,,+6.5,1.65,-6.5,2.10,10.5,1.65,2.10,+60
78,Trebic,Poruba,,,,,,,-4.5,2.40,+4.5,1.50,5.5,1.77,1.93,+59
79,Koovee,Peliitat,2.70,2.15,4.15,1.19,1.62,1.40,-1.5,4.80,+1.5,1.15,7.5,2.10,1.65,+56
80,Banik Sokolov,Hc Slavia Praha,4.70,1.60,4.10,1.19,2.20,1.15,0,1.97,0,1.73,4.5,1.75,1.95,+28
81,Frydek-Mistek,Vsetin,2.75,2.55,3.05,1.33,1.45,1.40,-1.5,5.10,+1.5,1.13,3.5,1.53,2.35,+75
82,Benatky nad Jizerou,Kolin,1.50,3.95,6.40,1.08,1.20,2.40,-1.5,2.25,+1.5,1.58,7.5,2.40,1.50,+82
83,Orli Znojmo,Havirov,2.80,2.60,2.95,1.35,1.45,1.38,-1.5,5.00,+1.5,1.14,3.5,1.55,2.30,+75
84,Litomerice,SK Kadan,,,,,,,-5.5,2.05,+5.5,1.68,9.5,2.12,1.64,+45
85,Hkm Zvolen,Banska Bystrica 05,2.85,2.60,2.90,1.35,1.45,1.37,-1.5,5.10,+1.5,1.13,3.5,1.50,2.40,+77
86,Tabor,Havlickuv Brod,,,,,,,-4.5,2.00,+4.5,1.72,6.5,1.75,1.95,+49
87,Stjernen,Frisk Asker,5.70,4.60,1.45,2.55,1.16,1.10,+1.5,1.75,-1.5,1.95,4.5,1.90,1.80,+100
88,Vrchlabi,Shumperk,,,,,,,-3.5,1.75,+3.5,1.95,5.5,2.00,1.72,+69
89,Opava,Koprivnice,,,,,,,-2.5,1.65,+2.5,2.10,3.5,1.70,2.02,+62
90,Hk Poprad,Liptovski Mikulas,,,,,,,-7.5,1.87,+7.5,1.83,10.5,1.88,1.82,+35
91,Jablonec nad Nisou,Dvur Kralove,1.50,4.40,5.40,1.12,1.17,2.40,-1.5,2.10,+1.5,1.65,9.5,1.60,2.20,+47
92,Brynas If,Djurgardens If,1.11,7.10,24.00,,1.06,5.50,-2.5,2.05,+2.5,1.68,4.5,2.30,1.55,+67
93,Orebro,HV-71,2.40,4.10,2.40,1.50,1.19,1.50,+1.5,1.23,-1.5,3.75,3.5,1.58,2.25,+171
94,Decin,Mostecti Lvi,4.20,6.80,1.43,2.60,1.07,1.19,+1.5,2.02,-1.5,1.70,10.5,1.80,1.90,+65
95,Jokerit,Yukurit,1.35,6.30,6.00,1.11,1.10,3.05,-1.5,1.80,+1.5,1.95,3.5,1.80,1.95,+110
96,Dynamo SPb,Lada,4.50,4.50,1.60,2.25,1.18,1.18,+1.5,1.45,-1.5,2.65,3.5,1.62,2.20,+157
97,Six Trolls,Molotoboytsy,2.25,3.90,2.75,1.42,1.23,1.60,-1.5,3.80,+1.5,1.25,7.5,1.90,1.85,+45
98,Pelicans U20,KalPa U20,,,,,,,-2.5,2.00,+2.5,1.72,6.5,1.42,2.65,+12
99,Pardubice U20,Hc Slavia Praha U20,2.65,2.60,3.15,1.30,1.45,1.42,-1.5,4.40,+1.5,1.17,3.5,1.50,2.40,+122
100,Dukla Jihlava U20,Kometa Brno U20,,,,,,,+3.5,2.07,-3.5,1.67,9.5,1.95,1.75,+56
101,Carolina Hurricanes (Supernova),Anaheim Ducks (Haxxpower),,,,,,,+3.5,1.55,-3.5,2.30,3.5,1.55,2.30,+27
102,lorida Panthers (JET),New York Rangers (keks),1.03,,,,,10.50,-2.5,2.25,+2.5,1.58,5.5,1.53,2.35,+56
103,Indiana Pacers,Miami Heat,3.40,,1.32,,,,+6.5,2.05,-6.5,1.77,219.5,1.78,2.04,+24
104,Tarzanai,Tirola,5.55,,1.11,,,,+14.5,1.87,-14.5,1.83,153.5,1.83,1.87,+6
105,Avangard-Dnepr,BC Getto Tim,,,,,,,,,,,174.5,1.83,1.87,+2
106,Milan (BLM_Mamba),Valencia (jema11),1.06,,7.30,,,,-11.5,1.85,+11.5,1.85,97.5,1.87,1.83,+6
107,San Antonio Spurs (ZOD),Minnesota Timberwolves (bad_trip),,,,,,,-15.5,1.80,+15.5,1.90,119.5,1.90,1.80,+6
108,Oklahoma City (bepado),Utah Jazz (Spenish),1.12,,5.30,,,,-8.5,1.80,+8.5,1.90,116.5,1.80,1.90,+6
109,Memphis Grizzlies (Answer2208),Boston Celtics (uskov9713),1.31,,3.15,,,,-5.5,1.80,+5.5,1.90,119.5,1.85,1.85,+6
110,Halden Topphandball,Drammen HK,,,,,,,+6.5,1.83,-6.5,1.87,54.5,1.93,1.77,+10
111,Marseille 1,Castelnau Le Cres,1.70,3.80,4.30,1.18,1.22,2.03,-1.5,2.85,+1.5,1.37,6.5,1.62,2.15,+14
112,Sokol Jaromer,Sokol Pardubice,5.80,9.00,1.25,3.55,1.03,1.10,+2.5,2.00,-2.5,1.72,11.5,1.67,2.07,+33
113,Bystron Ostrava,MVIL Ostrava Cherny,1.55,6.50,3.50,1.26,1.08,2.30,-1.5,1.88,+1.5,1.82,9.5,1.95,1.75,+28
114,NY Yankees,TB Rays,1.38,,2.80,,,,-1.5,1.85,+1.5,1.85,9.5,1.92,1.78,+20
115,7M from 4gam. Nakamura H,Carlsen M,,,,,,,,,,,,,,+2
116,Team Heretics,Fnatic,2.65,,1.43,,,,,,,,,,,+18
117,Quincy Crew,Business associates,,,,,,,,,,,,,,
118,Team Secret,Ninjas in Pyjamas,,,,,,,,,,,,,,
119,Izako Boars,devils.one,1.33,5.20,6.60,,,,-2.5,1.65,+2.5,2.10,10.5,1.75,1.95,+4
120,Ohh Yeaahhh!!!,Team Area69,1.35,,2.90,,,,,,,,,,,+2
