37,Real M (FEARGGWP),Atletico M (BlackStar98),4.70,1.40,6.40,1.08,2.75,1.15,0,1.62,0,2.15,0.5,2.55,1.45,
38,Valencia (Flewless_phoen.),Barcelona (Chellovekk),4.50,1.45,6.00,1.09,2.55,1.16,0,1.63,0,2.15,0.5,2.18,1.61,+7
39,Chelsea (Libra),Ajax (Supernova),1.15,,,,,4.70,-1.5,1.68,+1.5,2.05,3.5,2.00,1.72,+7
40,Atalanta (Critic),Galatasaray (Stdm),2.65,2.30,3.65,1.25,1.55,1.42,0,1.62,0,2.15,1.5,2.45,1.48,
41,Sl Benfica (Aventon),Lokomotiv M (Quavo),1.32,5.00,8.00,1.05,1.13,3.10,-1.5,2.20,+1.5,1.60,2.5,1.53,2.35,+7
42,Olympiacos (Kiser),Salzburg (Specialist),,,,,,,+3.5,1.55,-3.5,2.25,6.5,1.77,1.93,
43,Dynamo Molodechno,Pinskie Yastreby,1.25,6.30,7.70,1.05,1.08,3.55,-2.5,2.15,+2.5,1.62,4.5,1.87,1.83,+168
44,Gomel,Brest,1.35,5.40,6.10,1.09,1.12,2.95,-1.5,1.82,+1.5,1.88,4.5,1.95,1.75,+121
45,Khimik Novopolotsk,Vitebsk,1.30,7.00,5.80,1.10,1.07,3.20,-1.5,1.60,+1.5,2.20,4.5,1.77,1.93,+119
46,Lokomotiv Orsha,Belarus U18,1.07,11.50,16.00,,1.01,6.80,-3.5,1.95,+3.5,1.75,5.5,1.85,1.85,+147
47,Neman,Lida,,,,,,,-4.5,1.80,+4.5,1.90,6.5,1.88,1.82,+101
48,Shakhter Soligorsk,Aviator Baranovichi,,,,,,,-5.5,1.93,+5.5,1.77,8.5,1.80,1.90,+33
49,Kettera,Dynamo Riga,4.70,4.80,1.55,2.35,1.17,1.17,+1.5,1.72,-1.5,2.05,6.5,2.20,1.65,+101
50,Krasnyye Krylya,Ledovyy Desant,1.30,6.50,7.30,1.08,1.10,3.35,-1.5,1.63,+1.5,2.20,8.5,1.85,1.90,+71
51,Hc Plzen 1929,Hc Litvinov,3.85,3.45,1.88,1.82,1.25,1.22,+1.5,1.38,-1.5,2.80,5.5,1.73,2.00,+135
52,Zlin,Pardubice,2.50,3.80,2.50,1.50,1.25,1.50,+1.5,1.25,-1.5,3.80,5.5,1.70,2.08,+148
53,Liberec,Hc Sparta Praha,1.55,5.10,4.30,1.20,1.15,2.35,-1.5,2.12,+1.5,1.68,5.5,1.90,1.85,+164
54,Hradec Kralove,Hc O Trinec,3.80,4.90,1.65,2.10,1.14,1.22,+1.5,1.57,-1.5,2.25,8.5,2.08,1.67,+127
55,Toronto (Kumaaa1998),Florida Panthers(aa0912200,7.90,5.60,1.30,3.20,1.11,1.05,+1.5,2.05,-1.5,1.68,10.5,2.05,1.68,+76
56,Bars Minsk,Vostok 121,1.42,,2.65,,,,-5.5,1.80,+5.5,1.90,134.5,1.90,1.80,+6
57,Vilnius Majami,Nemuno Banga,1.34,,2.98,,,,-3.5,1.78,+3.5,1.92,112.5,1.85,1.85,+4
58,Kolin,Sokol Hradec Kralove,,,,,,,+27.5,1.90,-27.5,1.80,165.5,1.83,1.87,+6
59,Brooklyn Nets (Wind),Los Angeles Lakers (Hayley),,,,,,,-9.5,1.87,+9.5,1.83,173.5,1.90,1.80,+6
60,Dallas Mavericks (Flame),Philadelphia 76ers (Reta),,,,,,,+15.5,1.85,-15.5,1.85,189.5,1.87,1.83,+2
61,Los Angeles Clippers (Readdle),Houston Rockets (Della),1.21,,3.90,,,,-8.5,1.83,+8.5,1.87,186.5,1.85,1.85,+2
62,Milwaukee Bucks (Sally),Boston Celtics (Ellka),10.00,,1.02,,,,+15.5,1.87,-15.5,1.83,195.5,1.87,1.83,+2
63,Toronto Raptors (nikitos349),Houston Rockets (mcdonals999),,,,,,,+31.5,1.80,-31.5,1.90,109.5,1.83,1.87,+6
64,Kontora,SumDU Sumy,1.14,,4.90,,,,-4.5,2.03,+4.5,1.70,36.5,1.75,1.95,+8
65,Tsitron (w),Pervomay (w),1.52,,2.35,,,,-4.5,1.85,+4.5,1.85,96.5,1.65,2.10,+6
66,Green Bay Pak.(JohnnySize),Chikago Birs (Kisha),,,,,,,-20.5,2.00,+20.5,1.72,66.5,1.85,1.85,
67,EXTREMUM,Cyber Legacy,,,,,,,,,,,,,,
