61,Ponte Preta (w),Palmeiras (w),14.00,19.00,1.05,7.80,,,+3.5,1.88,-3.5,1.82,4.5,2.10,1.65,+32
62,Gordeychik (FIN) Marseille,Zaporozhets (VEG) Bayern M,2.00,4.60,2.75,1.40,1.16,1.72,-1.5,3.15,+1.5,1.30,4.5,2.25,1.57,+56
63,Bayer L (Inquisitor),Borussia D (dm1trena),,,,,,,,,,,,,,
64,Bayern (Hrusch),Borussia M (d1pseN),,,,,,,,,,,,,,
65,Borussia D (dm1trena),Bayern (Hrusch),2.70,2.50,3.20,1.30,1.47,1.40,-1.5,5.20,+1.5,1.13,2.5,2.02,1.70,+37
66,Sevilla (Quavo),FC BARCELONA (VITO),,,,,,,,,,,,,,
67,TB Lightning,Bos Bruins,1.02,,,,,15.00,-3.5,2.40,+3.5,1.55,4.5,1.70,2.10,+96
68,Fribourg-Gotteron,Ajoie,1.06,10.00,33.00,,1.02,7.30,-2.5,1.60,+2.5,2.20,8.5,2.03,1.70,+113
69,MAC Ujbuda,Olimpija Ljubljana,1.90,3.50,3.65,1.25,1.25,1.80,-1.5,3.35,+1.5,1.28,5.5,2.05,1.68,+83
70,Liepaya,HS Riga,,,,,,,-5.5,2.00,+5.5,1.72,7.5,1.50,2.45,+12
71,CSKA Moscow,Spartak Moscow,,,,,,,-2.5,2.35,+2.5,1.55,6.5,1.62,2.20,+28
72,Krasnaya Zvezda-Start,Skala Saint Petersburg,5.40,5.60,1.40,2.75,1.11,1.12,+1.5,1.95,-1.5,1.75,5.5,1.63,2.15,+27
73,Six Trolls,Moscow Eshelon,1.03,16.00,58.00,,,10.50,-2.5,1.52,+2.5,2.45,4.5,1.60,2.25,+45
74,Meteor Moscow,Katok,1.52,4.80,4.70,1.15,1.15,2.35,-1.5,2.02,+1.5,1.70,5.5,1.85,1.85,+107
75,Ottawa Senators (NeZver88),Philadelphia Flyers (onmir96),6.70,4.00,1.47,2.50,1.20,1.07,+1.5,1.50,-1.5,2.45,4.5,1.60,2.20,+69
76,Boston Bruins (keks),New York Rangers (RedDevil,,,1.12,5.40,,,+2.5,1.90,-2.5,1.80,6.5,1.72,2.00,+74
77,Ottawa Senators (Magistr),Toronto (RoGi_Two),1.03,,,,,12.00,-2.5,1.60,+2.5,2.20,6.5,2.03,1.70,+4
78,Chicago (w),Seatle (w),3.45,,1.26,,,,+7.5,1.90,-7.5,1.80,160.5,1.83,1.87,+28
79,Murcia,R. Fc Barcelona,,,,,,,,,,,,,,
80,Brno,Atomeromu,1.17,,4.40,,,,-8.5,1.85,+8.5,1.85,168.5,1.87,1.83,+16
81,Cholet,Orleans Loiret Basket,1.26,,3.45,,,,-7.5,1.80,+7.5,1.90,158.5,1.85,1.85,+8
82,Atletico Bohemios (w),Remeros de Mercedes (w),2.60,,1.43,,,,+5.5,1.80,-5.5,1.90,118.5,1.87,1.83,+8
83,Gezira (w),Al Shams (w),8.30,,1.04,,,,+12.5,1.76,-12.5,1.94,122.5,1.83,1.87,+6
84,Stade (w),Real Club (w),1.19,,4.15,,,,-10.5,1.87,+10.5,1.83,118.5,1.90,1.80,+6
85,Real Madrid (88fireburn),Anadolu Efes (Fosters23),6.80,,1.07,,,,+12.5,1.87,-12.5,1.83,105.5,1.87,1.83,+6
86,Brooklyn Nets (Aphex),Phoenix Suns (Zo0m),4.70,,1.15,,,,+10.5,1.87,-10.5,1.83,125.5,1.87,1.83,+6
87,Oklahoma City (Shiva),Minnesota Timberwolves (JoKeR),,,,,,,+16.5,1.87,-16.5,1.83,114.5,1.85,1.85,+6
88,Detroit Pistons (Answer2208),Washington Wizards (broccolicabbage0),1.33,,3.03,,,,-6.5,1.87,+6.5,1.83,122.5,1.83,1.87,+6
89,RK Vardar,RK Nexe Nasice,1.55,9.00,3.10,1.32,1.03,2.30,-1.5,1.77,+1.5,1.93,53.5,1.95,1.75,+12
90,Delta Belenenses,RK Trimo Trebnje,,,,,,,,,,,,,,
91,RK Metalurg,RK Spacva Vinkovci,,,,,,,-6.5,1.44,+6.5,2.60,62.5,1.55,2.30,+10
92,Sporting Club de Moknine,Club Africain,5.50,4.30,1.50,2.40,1.18,1.11,+1.5,1.72,-1.5,2.00,58.5,1.65,2.10,+12
93,El Makarem de Mahdia,Club Hand Ball Ksour Essef,1.08,,,,,6.50,-3.5,2.15,+3.5,1.62,52.5,2.03,1.70,+10
94,Esperance Sportive de Tunis,Etoile Sportive Sahel,,,,,,,-4.5,1.88,+4.5,1.82,49.5,1.65,2.10,+10
95,FS Menzel Horr,ASH Ariana,,,,,,,-4.5,1.80,+4.5,1.90,68.5,1.57,2.25,+10
96,AS Teboulba,ES Rades,,,,,,,+3.5,2.15,-3.5,1.62,48.5,2.20,1.60,+10
97,Viten Orsha,BCH Gomel,1.10,,,,,5.80,-1.5,1.87,+1.5,1.83,4.5,2.10,1.65,+17
98,Dobovec,Litija,,,,,,,+4.5,1.52,-4.5,2.35,5.5,1.48,2.47,+21
99,Rudy Dracice (w),Klatovy (w),,,,,,,,,,,11.5,5.80,1.10,
100,FBC Hranice (w),Torpedo Havirov (w),1.80,3.30,4.70,1.15,1.29,1.90,0,1.31,0,3.15,6.5,1.72,2.00,+14
101,Floorball Fribourg,Kloten-Dietlikon Jets,2.65,3.90,2.20,1.60,1.21,1.42,0,2.03,0,1.70,9.5,1.87,1.83,+23
102,Leeds Rhinos,Salford Red Devils,,,,,,,-26.5,1.90,+26.5,1.80,49.5,1.76,1.94,+20
103,NY Yankees,NY Mets,1.40,,2.70,,,,-1.5,2.13,+1.5,1.64,5.5,1.75,1.95,+23
104,Phi Phillies,Atl Braves,1.35,,2.95,,,,-1.5,2.05,+1.5,1.68,5.5,1.78,1.92,+20
105,St Cardinals,Cle Indians,2.05,,1.68,,,,+1.5,1.50,-1.5,2.40,5.5,1.85,1.85,+20
106,Chicago White Sox,KC Royals,1.58,,2.25,,,,-1.5,2.18,+1.5,1.61,8.5,1.72,2.00,+19
107,Gurney D,Wright P,1.80,3.45,3.95,,,,-2.5,2.40,+2.5,1.50,13.5,1.78,1.92,+33
108,Winstrike Team,Dignitas,3.10,,1.32,,,,,,,,,,,
109,Team Vitality,Ninjas in Pyjamas,1.26,,3.45,,,,-7.5,1.84,+7.5,1.86,68.5,1.85,1.85,+16
110,Cloud9,Team Envy,2.05,,1.69,,,,,,,,,,,+10
111,4 Zoomers,Quincy Crew,,,,,,,,,,,,,,
112,Virtus.Pro,Evil Geniuses,,,,,,,,,,,,,,
