44,Betis (WeeMan),Getafe (stdm),11.00,5.70,1.23,3.75,1.10,1.01,+1.5,1.80,-1.5,1.90,2.5,1.53,2.35,+7
45,Atletico M (Oolancer),Sevilla (Sima),1.85,2.95,5.10,1.13,1.35,1.85,0,1.30,0,3.25,1.5,1.80,1.90,+7
46,Valencia (Walker),Real M (Unknown),2.08,3.15,3.55,1.25,1.30,1.67,0,1.50,0,2.45,1.5,1.57,2.25,
47,NPO Avrora-2,Izhorskiy batalion-3,2.30,4.70,2.30,1.55,1.15,1.55,-1.5,3.15,+1.5,1.30,5.5,1.88,1.82,+116
48,Chetyre Ledokola,Six Trolls,2.75,3.55,2.40,1.55,1.27,1.42,+1.5,1.20,-1.5,4.20,3.5,2.18,1.65,+59
49,GCK Lions U20,Ambri-Piotta U20,2.08,4.30,2.70,1.40,1.18,1.67,-1.5,3.00,+1.5,1.35,5.5,1.68,2.05,+99
50,Manresa,Murcia,1.01,,11.00,,,,-13.5,1.78,+13.5,1.92,174.5,1.78,1.92,+26
51,Krepsinis.pro,Peace 2,,,,,,,+16.5,1.76,-16.5,1.94,132.5,1.80,1.90,+2
52,RANHIGS Spb (w),North Legion (w),,,,,,,+22.5,1.85,-22.5,1.85,107.5,1.83,1.87,+6
53,Alba Berlin (Ash),Bayern (JoKeR),1.65,,2.10,,,,-2.5,1.85,+2.5,1.85,107.5,1.85,1.85,+6
54,Boston Celtics (Zo0m),Portland Trail Blazers (Shiva),1.31,,3.15,,,,-7.5,1.80,+7.5,1.90,126.5,1.85,1.85,+6
55,Denver Nuggets (Sally),Miami Heat (Flame),1.73,,1.98,,,,-1.5,1.90,+1.5,1.80,182.5,1.85,1.85,+6
56,Golden State Warriors (Della),Utah Jazz (Reta),,,,,,,+23.5,1.85,-23.5,1.85,208.5,1.87,1.83,+6
57,Portland Trail Blazers (Wind),Minnesota Timberwolves (Readdle),,,,,,,+16.5,1.87,-16.5,1.83,189.5,1.65,2.10,+6
58,Indiana Pacers (Hayley),San Antonio Spurs (Ellka),,,,,,,+22.5,1.85,-22.5,1.85,180.5,1.87,1.83,+2
59,Ballerz-Dr_Martynov (белые),Ringers-mihey77 (black),,,,,,,+3.5,2.23,-3.5,1.58,,,,
60,Kralupy nad Vltavou,Panters Praha,,,1.06,7.50,,,+3.5,1.62,-3.5,2.15,14.5,1.87,1.83,+51
61,Wright P,Gurney D,1.45,4.70,5.30,,,,-2.5,1.68,+2.5,2.05,11.5,2.30,1.55,+39
62,MIBR,Gambit Youngsters,1.52,,2.35,,,,,,,,,,,
63,The Dice,1WIN,2.09,,1.66,,,,,,,,,,,
64,Team Envy,T1,,,,,,,,,,,,,,
65,Evil Geniuses,Alliance,,,,,,,,,,,,,,
66,devils.one,PACT,2.15,5.10,2.30,,,,-2.5,2.65,+2.5,1.42,10.5,1.70,2.02,+21
67,Audacity Esports,Natus Vincere,,,,,,,,,,,,,,
68,3rd map. Audacity Esports,Natus Vincere,3.05,,1.32,,,,+2.5,1.87,-2.5,1.83,10.5,1.75,1.95,+22
